id,text,label,mode
Ses01F_impro05_F012,"Are there candid cameras?  Is this that movie? There's that show, right?  Airplane, airline.",angry,train&valid
Ses01F_impro05_M015,"No, no.  This is real.",neutral,train&valid
Ses01F_impro05_M016,"No.  I'm just giving you money, the bag is gone.  If it's not here, I'm really sorry there is nothing I can do because...",neutral,train&valid
Ses01F_impro05_M017,this is the only track record that we have and if it's not listed here then it's probably not anywhere.,neutral,train&valid
Ses01F_impro05_F014,"You're kidding me, this is a joke.",angry,train&valid
Ses01F_impro05_F015,Do you have any idea-- fifty dollars?  That's supposed to replace everything that I have?  Do you understand how much I have packed in there? Not only does it have sentimental value; it can't be replaced like that.  It was incredibly expensive.,angry,train&valid
Ses01F_impro05_M019,Yes.,neutral,train&valid
Ses01F_impro05_M020,I know.,neutral,train&valid
Ses01F_impro05_F016,We flew in from Paris.  I've been shopping for three weeks.,angry,train&valid
Ses01F_impro05_F017,I don't care what you're freaking sign says.  Somebody- Somebody needs to replace everything I've got there and give me money for my inconvenience.,angry,train&valid
Ses01F_impro05_M022,Okay. Calm-,neutral,train&valid
Ses01F_impro05_M023,"Actually, we are not necessarily liable to give you- to even give you this fifty dollars so... it's actually- it's actually really",neutral,train&valid
Ses01F_impro05_F018,Do you understand who my husband is?,angry,train&valid
Ses01F_impro05_F019,"If you're- if you're- if you're looking for a lawsuit, baby, you've found it.",angry,train&valid
Ses01F_impro05_M024,"We are actually not even allowed--  you know, like we don't have to give you this fifty dollars.  We don't have to do that.",neutral,train&valid
Ses01F_impro05_F020,Oh-Oh.  It's a gift.  You're-You're helping me out here?,angry,train&valid
Ses01F_impro05_M025,It's a gift.,neutral,train&valid
Ses01F_impro05_M026,"You know, the airlines can not be held responsible for every bag of luggage that comes through here.",neutral,train&valid
Ses01F_impro05_F021,You are cruising for a bruising.  You are in so much trouble.,angry,train&valid
Ses01F_impro05_M027,With the amount of--,neutral,train&valid
Ses01F_impro05_F022,Who's in charge?  Who is the president of Jet Blue?,angry,train&valid
Ses01F_impro05_M028,"Um, actually, I don't know. I don't know. Oh really?",neutral,train&valid
Ses01F_impro05_F023,Because I probably know him.,angry,train&valid
Ses01F_impro05_F024,Yeah.,angry,train&valid
Ses01F_impro05_M029,Well then maybe you can just call him and he can give you more money.  But right now all I can do--,neutral,train&valid
Ses01F_impro05_F025,"I don't want money, I want my clothes.",angry,train&valid
Ses01F_impro05_M030,"Right now all I can do is just give you this fifty dollars, I'm really sorry.",neutral,train&valid
Ses01F_impro05_F026,What's your name?,angry,train&valid
Ses01F_impro05_M031,Oh.  My name is Sean. Hi.,neutral,train&valid
Ses01F_impro05_F028,Okay.  I'll do that.,angry,train&valid
Ses01F_impro05_F029,I don't think you have done everything you could do because I don't have my bag here yet.,angry,train&valid
Ses01F_impro05_M034,"If you want, you can write a letter.  I can give you the address. Yes.  An angry--",neutral,train&valid
Ses01F_impro05_F030,A letter? I'll make a personal phone call.,angry,train&valid
Ses01F_impro05_M035,"Or you can make a phone call.  But I think a letter might be a little more-- in my impression, letters have more...",neutral,train&valid
Ses01F_impro06_M000,"I'm sorry, Joy.",sad,train&valid
Ses01F_impro06_M001,Is there anything I can get you?  Do you want me to take care of anything for you or...?,neutral,train&valid
Ses01F_impro06_M002,...pick up anything?,neutral,train&valid
Ses01F_impro06_F002,No.,sad,train&valid
Ses01F_impro06_M003,You know you are welcome to stay at my house if you want to just check out for a couple days and hang out.,sad,train&valid
Ses01F_impro06_F003,That's sweet.,neutral,train&valid
Ses01F_impro06_F004,Thank you.,neutral,train&valid
Ses01F_impro06_F005,I went to see her headstone a week or two ago.,sad,train&valid
Ses01F_impro06_F006,"I used to go to cemeteries a lot before she died.  I just, you know, I felt like they were urban oasis, you know, there is always this green in the city.",sad,train&valid
Ses01F_impro06_M004,Hmm.,neutral,train&valid
Ses01F_impro06_F007,So I was like wandering around before.  It takes forever to find her headstone; I always lose it. You know.,sad,train&valid
Ses01F_impro06_F008,So I was looking at this other one and there was like a piece of candy there and I thought that I would take the candy and put it on her headstone.  And-,sad,train&valid
Ses01F_impro06_F009,"this woman came up and, you know, it was hers. It was her person that was there.",neutral,train&valid
Ses01F_impro06_M005,Oh.  She was there?,neutral,train&valid
Ses01F_impro06_F010,"Yeah.  And she was like, that's pathetic, I hope you enjoy it.",sad,train&valid
Ses01F_impro06_F011,"And I, you know, I mean, I said I was sorry and I brought it back to her kind of and I like put it on the ground and she was like, no, it's fine.  She was like, I would rather have her back, honestly.",sad,train&valid
Ses01F_impro06_M006,Mmhmm.,neutral,train&valid
Ses01F_impro06_F012,"I don't know.  It just, like, I felt so bad because I shouldn't have done it.  I don't know.  Whatever.",sad,train&valid
Ses01F_impro06_M007,Yeah.,sad,train&valid
Ses01F_impro06_F013,I don't know.,sad,train&valid
Ses01F_impro06_M008,How long were you there for?,neutral,train&valid
Ses01F_impro06_F014,At the cemetery?,sad,train&valid
Ses01F_impro06_M009,Mmhmm.,neutral,train&valid
Ses01F_impro06_F015,couple hours.,sad,train&valid
Ses01F_impro06_F016,"I brought- I brought Chuck with me. He went to Redlands, yeah, for the day.  We ran through the sprinklers.",neutral,train&valid
Ses01F_impro06_M010,Oh really?,neutral,train&valid
Ses01F_impro06_M011,You ran through the sprinklers in the cemetery?,neutral,train&valid
Ses01F_impro06_M012,Is it a big cemetery?,neutral,train&valid
Ses01F_impro06_F018,Yeah.  It's huge.  Redlands is an old city so they have lots and lots of stones.,neutral,train&valid
Ses01F_impro06_M013,"Oh, so they're like really old too, really old ones?",neutral,train&valid
Ses01F_impro06_F019,Yeah.,neutral,train&valid
Ses01F_impro06_F020,"It's weird.  Whenever I go back to town, I think of her.  I mean, it's like ... I mean we grew up together and she died when we were twenty one.  And yeah.  She had cancer, she had two brain tumors.",sad,train&valid
Ses01F_impro06_F021,"My best friend Heather.  She's got a- we have a- we built this like little--  There's a park, Prospect Park.  And there is like a garden section of it that we set up for her.",sad,train&valid
Ses01F_impro06_F022,She used to have these poetry parties on Memorial Day.,sad,train&valid
Ses01F_impro06_M014,Mmhmm.,neutral,train&valid
Ses01F_impro06_F023,Umm. Yeah.,sad,train&valid
Ses01F_impro06_F024,"And the last time before she died, I remember she couldn't really stand, umm...",sad,train&valid
Ses01F_impro06_F025,"But I mean she could, but it was- so it was kind of sitting at her feet holding her up and she had these poems she had memorized.  And I remember looking up, she had curly red hair and there was this palm tree right behind her and it was like a crown growing right out of her head.  It was cool.",sad,train&valid
Ses01F_impro06_M015,Mmhmm.,neutral,train&valid
Ses01F_impro06_F026,"Some, I guess.  She memorized this one, John Dunn, it's called, Death Be Not Proud. and-",sad,train&valid
Ses01F_impro06_M016,So she wrote a lot of poetry?,neutral,train&valid
Ses01F_impro06_F027,"There's another one, I can't remember.",neutral,train&valid
Ses01F_impro06_F028,"I remember, too, when we were--  she died at U.C.L.A.  She had brain surgery and there was not much hope to begin with, but I gave blood for her surgery, her mom and I before, so we dropped her off in the waiting room and then we were giving blood and came back.  And she, in her wheelchair, like can hardly do anything, reciting her poetry for these people like in the waiting room.  All she needs is a God damn audience.  You know?",sad,train&valid
Ses01F_impro06_M017,Mmhmm.Mmhmm.Mmhmm.,happy,train&valid
Ses01F_impro07_M000,Did you get the letter?,excited,train&valid
Ses01F_impro07_F000,"Yes.  There's a big envelope it says, you're in. I know.",excited,train&valid
Ses01F_impro07_M001,Yeah. That is so awesome.,excited,train&valid
Ses01F_impro07_M002,Oh my God. What are you going to do? [LAUGHTER],excited,train&valid
Ses01F_impro07_M003,"Oh-Yeah, I bet you're really excited. Oh.  That's what loans are for?  Right? Exactly.",excited,train&valid
Ses01F_impro07_F002,"I'm really excited.  Yeah. I don't know how I'm going to pay for anything, but... I also- Yeah.  Loans, too, yeah. I applied, though, for a bunch of grants and scholarships so I'm still waiting to hear on that.",excited,train&valid
Ses01F_impro07_M004,"Oh.  Good, good.  That's awesome. Are you going to stay around here?  Or are you going to like get a different neighborhood- you going to move to a different neighborhood?",excited,train&valid
Ses01F_impro07_F003,"Oh- I know, I know, I know, I know.",excited,train&valid
Ses01F_impro07_F004,"I don't know.  I spend so much time commuting as it is, I'd rather.",excited,train&valid
Ses01F_impro07_M005,This is so- I am so happy that you're going to stay.  You're not going to...We should totally throw a party.,excited,train&valid
Ses01F_impro07_F005,I know. We should throw a party.,excited,train&valid
Ses01F_impro07_M006,A rapper party ho. Yeah. Okay.,excited,train&valid
Ses01F_impro07_M007,"I am just- Yeah.  I'm sticking around, I'm just doing my thing.  I'm living here.  I'm so glad you're going to stay, I'm so glad you're going to be here. Yeah. Woo.",excited,train&valid
Ses01F_impro07_F007,It's a relief too. I mean I was thinking I was going to have to pack up all of my stuff but yeah. Hooray for U.S.C.,happy,train&valid
Ses01F_impro07_M008,Yeah.  Big time.,excited,train&valid
Ses01F_impro07_M009,Mmhmm. Mmhmm. Yay. So what major?  What are you doing?,excited,train&valid
Ses01F_impro07_F009,Yeah.  I'm not sure.,excited,train&valid
Ses01F_impro07_M012,Is this a Masters or a P.h.D.?  Or can you...? Nice,neutral,train&valid
Ses01F_impro07_F010,Umm...P.h.D. [LAUGHTER],excited,train&valid
Ses01F_impro07_M013,"That's good.  Don't you have to like teach a class, too, when you do that?",neutral,train&valid
Ses01F_impro07_M014,"Teacher. Mrs. Nash, I have a question.",excited,train&valid
Ses01F_impro07_F012,So I get to mold young minds. Mrs.?  That's my mother.,excited,train&valid
Ses01F_impro07_M015,You have to get married.  Well you are married to Chuck.  You're Mrs. Nash.  Not to be confused with Mrs. Dash which is the popular seasoning.,excited,train&valid
Ses01F_impro07_F013,"I would be like- Oh. Right, right, right.",excited,train&valid
Ses01F_impro07_M017,Yay...School's fun.,excited,train&valid
Ses01F_impro07_M018,"Of course, right.  That's where the real money is, being a student.",neutral,train&valid
Ses01F_impro07_M019,That's how you get the big bucks.  Are you messing with the chair? Don't ruin it.,happy,train&valid
Ses01F_impro07_F016,"I know. I made such a mess of it, the entire time.  The last three things I've done, I've ruined everything, I think. Mm-hmm.  Yeah.",excited,train&valid
Ses01F_impro01_F000,Excuse me.,neutral,train&valid
Ses01F_impro01_M000,Do you have your forms?,frustrated,train&valid
Ses01F_impro01_F001,Yeah.,neutral,train&valid
Ses01F_impro01_M001,Let me see them.,frustrated,train&valid
Ses01F_impro01_F002,Is there a problem?,neutral,train&valid
Ses01F_impro01_M002,Who told you to get in this line?,frustrated,train&valid
Ses01F_impro01_M003,Okay. But I didn't tell you to get in this line if you are filling out this particular form.,frustrated,train&valid
Ses01F_impro01_F005,Well what's the problem?  Let me change it.,neutral,train&valid
Ses01F_impro01_M004,This form is a Z.X.four.,frustrated,train&valid
Ses01F_impro01_M005,"You can't--  This is not the line for Z.X.four.  If you're going to fill out the Z.X.four, you need to have a different form of ID.",frustrated,train&valid
Ses01F_impro01_F006,What?  I'm getting an ID.  This is why I'm here.  My wallet was stolen.,frustrated,train&valid
Ses01F_impro01_M006,No. I need another set of ID to prove this is actually you.,frustrated,train&valid
Ses01F_impro01_F007,How am I supposed to get an ID without an ID?  How does a person get an ID in the first place?,frustrated,train&valid
Ses01F_impro01_M007,I don't know.  But I need an ID to pass this form along.  I can't just send it along without an ID.,frustrated,train&valid
Ses01F_impro01_F008,I'm here to get an ID.,frustrated,train&valid
Ses01F_impro01_M008,"No.  I need another ID, a separate one.",frustrated,train&valid
Ses01F_impro01_F009,Like what?  Like a birth certificate?,frustrated,train&valid
Ses01F_impro01_M009,"A birth certificate, a passport...a student ID; didn't you go to school?  Anything?",frustrated,train&valid
Ses01F_impro01_F011,"Yes but my wallet was stolen, I don't have anything.  I don't have any credit cards, I don't have my ID.  Don't you have things on file here?",frustrated,train&valid
Ses01F_impro01_M010,"Yeah.  We keep it on file, but we need an ID to access that file.",frustrated,train&valid
Ses01F_impro01_F012,That's out of control.,angry,train&valid
Ses01F_impro01_M011,I don't understand why this is so complicated for people when they get here.  It's just a simple form.  I just need an ID.,angry,train&valid
